-3.769911184307752072e-01,-3.298672286269282994e-01,2.356194490192351054e+00,-3.360561761341851472e-01,2.685891436439458602e+00,4.524084823095311791e-03,8.827641235233602401e+01,9.195908064766383783e-02
-3.769911184307752072e-01,-3.173008580125691314e-01,3.141592653589791784e+00,-3.460705024618201398e-01,1.596866099172418396e+00,3.990181315897144143e-03,7.838149261031489345e+01,5.022412348331065785e-02
-2.513274122871834715e-01,-3.110176727053895473e-01,1.570796326794895892e+00,-2.962775638050013649e-01,5.483652166998925992e+00,3.895065991218587317e-03,7.681951632490729764e+01,2.892403771810651142e-02
-2.513274122871834715e-01,-3.047344873982099633e-01,1.570796326794895892e+00,-2.646672953409121010e-01,6.315463092927586786e+00,2.695749625133645258e-03,5.664550227166274965e+01,1.050350408481270509e-01
-2.513274122871834715e-01,-2.953097094374405596e-01,2.356194490192351054e+00,-2.479830299897920753e-01,6.124944658960735033e+00,2.300790028373734825e-03,5.098761418429912595e+01,1.214576596219061055e-01
-2.513274122871834715e-01,-2.890265241302609756e-01,1.570796326794895892e+00,-2.357650021390657047e-01,5.247395620410267192e+00,1.994789476666522510e-03,4.980095619853282329e+01,1.178493294577996620e-01
-2.513274122871834715e-01,-2.858849314766712113e-01,7.853981633974410625e-01,-2.211490762058166692e-01,4.568261115318684062e+00,1.966469707737417919e-03,5.281159132793564481e+01,1.008153185843101846e-01
-2.513274122871834715e-01,-2.827433388230813915e-01,7.853981633974549403e-01,-2.169048394920632672e-01,3.755771407879315404e+00,2.204750707116149601e-03,5.705120235310442212e+01,8.766573766099711174e-02
-2.513274122871834715e-01,-2.796017461694916273e-01,7.853981633974410625e-01,-2.174386627710818698e-01,2.778567482851519443e+00,2.343479815553150495e-03,5.842133949601289089e+01,7.184935148089743873e-02
-2.513274122871834715e-01,-2.827433388230813915e-01,-7.853981633974410625e-01,-2.191298894257935337e-01,1.718133386700045229e+00,2.667784497153523511e-03,6.138723530515213156e+01,5.279045847386970580e-02
-2.513274122871834715e-01,-2.827433388230813915e-01,0.000000000000000000e+00,-2.231973926623144477e-01,1.177922803149103581e+00,2.638228209292658132e-03,5.972095099738295687e+01,3.210116974832580294e-02
-2.513274122871834715e-01,-2.827433388230813915e-01,0.000000000000000000e+00,-2.273019157776275945e-01,8.117357476608759725e-01,2.442566682439463194e-03,5.623567042110896352e+01,2.154103134836870756e-02
-2.513274122871834715e-01,-2.827433388230813915e-01,0.000000000000000000e+00,-2.326029314366333534e-01,4.526051867705804810e-01,2.255631836871770362e-03,5.290779815493637273e+01,1.437411481841026524e-02
-2.513274122871834715e-01,-2.827433388230813915e-01,0.000000000000000000e+00,-2.351128516264112678e-01,3.981801977265888581e-01,2.088563277082827914e-03,5.047652288772611939e+01,7.337142380831865665e-03
-2.513274122871834715e-01,-2.827433388230813915e-01,0.000000000000000000e+00,-2.367855146215155915e-01,4.077259773283818944e-01,1.935641844988269774e-03,4.838769184619750519e+01,6.259791605259450858e-03
-2.513274122871834715e-01,-2.796017461694916273e-01,7.853981633974410625e-01,-2.391766039276740086e-01,4.601880054113660634e-01,1.778978373987464114e-03,4.624097144906036760e+01,6.435229264325746830e-03
-2.513274122871834715e-01,-2.796017461694916273e-01,0.000000000000000000e+00,-2.397603287617027235e-01,5.355945360734277738e-01,1.705569898150615825e-03,4.531737526341984079e+01,7.442935840384524472e-03
-2.513274122871834715e-01,-2.764601535159018075e-01,7.853981633974549403e-01,-2.398938459212706376e-01,6.067267672711438298e-01,1.652235842054169393e-03,4.468162015000849152e+01,8.909627349356944240e-03
-2.513274122871834715e-01,-2.733185608623120433e-01,7.853981633974410625e-01,-2.400980159049077023e-01,7.274611582816228328e-01,1.592941360850628520e-03,4.397945724138853052e+01,1.029585134789117243e-02
-2.513274122871834715e-01,-2.701769682087222235e-01,7.853981633974549403e-01,-2.397589612294376837e-01,7.867721162540727287e-01,1.575288133934197926e-03,4.381389809677450842e+01,1.264886528470023606e-02
-2.513274122871834715e-01,-2.670353755551324038e-01,7.853981633974549403e-01,-2.393199664150957862e-01,8.258326753943201481e-01,1.567116604307077811e-03,4.376845545472406940e+01,1.380759891508601643e-02
-2.513274122871834715e-01,-2.638937829015426395e-01,7.853981633974410625e-01,-2.386246150194984983e-01,8.916139534593736649e-01,1.560699096064310180e-03,4.377862695528327208e+01,1.457208938513263052e-02
-2.513274122871834715e-01,-2.607521902479528197e-01,7.853981633974549403e-01,-2.381460095957149414e-01,9.058535421362777784e-01,1.565825885171996537e-03,4.389566325714988437e+01,1.585927455633299663e-02
-2.513274122871834715e-01,-2.544690049407732357e-01,1.570796326794895892e+00,-2.377610975838653773e-01,9.061977390962934198e-01,1.573055329830005608e-03,4.402573128503865263e+01,1.614000961024484107e-02
-2.513274122871834715e-01,-2.481858196335936795e-01,1.570796326794889008e+00,-2.371492707383864307e-01,9.085451652732956518e-01,1.586893870412765545e-03,4.426355346014634762e+01,1.614918488784098174e-02
-2.513274122871834715e-01,-2.419026343264140955e-01,1.570796326794895892e+00,-2.369189240983859968e-01,8.953323041652010428e-01,1.596137340000076564e-03,4.439855017209092836e+01,1.619887539010359326e-02
-2.513274122871834715e-01,-2.356194490192345115e-01,1.570796326794895892e+00,-2.368018306762641745e-01,8.794086262078988359e-01,1.603368759084238806e-03,4.449513320066249378e+01,1.594269881699175023e-02
